∆«∏≈¿œ,∆«∏≈ºˆ∑Æ,º“∫–∑˘
2024-07-13,24,≈∫ªÍ¿Ω∑·
2024-07-13,30,≈∫ªÍ¿Ω∑·
2024-07-13,29,≈∫ªÍ¿Ω∑·
2024-07-13,1,≈∫ªÍ¿Ω∑·
2024-07-13,24,≈∫ªÍ¿Ω∑·
2024-07-13,12,≈∫ªÍ¿Ω∑·
2024-07-13,30,≈∫ªÍ¿Ω∑·
2024-07-13,18,≈∫ªÍ¿Ω∑·
2024-07-15,24,≈∫ªÍ¿Ω∑·
2024-07-15,48,≈∫ªÍ¿Ω∑·
2024-07-15,24,≈∫ªÍ¿Ω∑·
2024-07-15,40,≈∫ªÍ¿Ω∑·
2024-07-15,12,≈∫ªÍ¿Ω∑·
2024-07-15,2,≈∫ªÍ¿Ω∑·
2024-07-15,48,≈∫ªÍ¿Ω∑·
2024-07-15,48,≈∫ªÍ¿Ω∑·
2024-07-15,-6,≈∫ªÍ¿Ω∑·
2024-07-15,6,≈∫ªÍ¿Ω∑·
2024-07-15,48,≈∫ªÍ¿Ω∑·
2024-07-15,48,≈∫ªÍ¿Ω∑·
2024-07-15,48,≈∫ªÍ¿Ω∑·
2024-07-15,-48,≈∫ªÍ¿Ω∑·
2024-07-15,-48,≈∫ªÍ¿Ω∑·
2024-07-15,12,≈∫ªÍ¿Ω∑·
2024-07-15,1,≈∫ªÍ¿Ω∑·
2024-07-15,48,≈∫ªÍ¿Ω∑·
2024-07-15,12,≈∫ªÍ¿Ω∑·
2024-07-15,12,≈∫ªÍ¿Ω∑·
2024-07-15,24,≈∫ªÍ¿Ω∑·
2024-07-15,24,≈∫ªÍ¿Ω∑·
2024-07-15,24,≈∫ªÍ¿Ω∑·
2024-07-15,24,≈∫ªÍ¿Ω∑·
2024-07-15,54,≈∫ªÍ¿Ω∑·
2024-07-15,1,≈∫ªÍ¿Ω∑·
2024-07-16,12,≈∫ªÍ¿Ω∑·
2024-07-16,12,≈∫ªÍ¿Ω∑·
2024-07-16,1,≈∫ªÍ¿Ω∑·
2024-07-16,48,≈∫ªÍ¿Ω∑·
2024-07-16,24,≈∫ªÍ¿Ω∑·
2024-07-16,48,≈∫ªÍ¿Ω∑·
2024-07-16,1,≈∫ªÍ¿Ω∑·
2024-07-16,24,≈∫ªÍ¿Ω∑·
2024-07-16,12,≈∫ªÍ¿Ω∑·
2024-07-16,1,≈∫ªÍ¿Ω∑·
2024-07-16,18,≈∫ªÍ¿Ω∑·
2024-07-16,24,≈∫ªÍ¿Ω∑·
2024-07-16,24,≈∫ªÍ¿Ω∑·
2024-07-16,24,≈∫ªÍ¿Ω∑·
2024-07-16,120,≈∫ªÍ¿Ω∑·
2024-07-16,24,≈∫ªÍ¿Ω∑·
2024-07-16,6,≈∫ªÍ¿Ω∑·
2024-07-16,30,≈∫ªÍ¿Ω∑·
2024-07-16,12,≈∫ªÍ¿Ω∑·
2024-07-16,30,≈∫ªÍ¿Ω∑·
2024-07-16,36,≈∫ªÍ¿Ω∑·
2024-07-16,72,≈∫ªÍ¿Ω∑·
2024-07-16,12,≈∫ªÍ¿Ω∑·
2024-07-16,6,≈∫ªÍ¿Ω∑·
2024-07-16,24,≈∫ªÍ¿Ω∑·
2024-07-16,1,≈∫ªÍ¿Ω∑·
2024-07-16,-1,≈∫ªÍ¿Ω∑·
2024-07-17,24,≈∫ªÍ¿Ω∑·
2024-07-17,1,≈∫ªÍ¿Ω∑·
2024-07-17,24,≈∫ªÍ¿Ω∑·
2024-07-17,6,≈∫ªÍ¿Ω∑·
2024-07-17,30,≈∫ªÍ¿Ω∑·
2024-07-17,30,≈∫ªÍ¿Ω∑·
2024-07-17,30,≈∫ªÍ¿Ω∑·
2024-07-17,24,≈∫ªÍ¿Ω∑·
2024-07-17,24,≈∫ªÍ¿Ω∑·
2024-07-17,24,≈∫ªÍ¿Ω∑·
2024-07-17,-24,≈∫ªÍ¿Ω∑·
2024-07-17,1,≈∫ªÍ¿Ω∑·
2024-07-17,12,≈∫ªÍ¿Ω∑·
2024-07-17,24,≈∫ªÍ¿Ω∑·
2024-07-17,24,≈∫ªÍ¿Ω∑·
2024-07-17,24,≈∫ªÍ¿Ω∑·
2024-07-17,24,≈∫ªÍ¿Ω∑·
2024-07-17,12,≈∫ªÍ¿Ω∑·
2024-07-17,1,≈∫ªÍ¿Ω∑·
2024-07-17,-24,≈∫ªÍ¿Ω∑·
2024-07-17,24,≈∫ªÍ¿Ω∑·
2024-07-17,60,≈∫ªÍ¿Ω∑·
2024-07-17,30,≈∫ªÍ¿Ω∑·
2024-07-17,20,≈∫ªÍ¿Ω∑·
2024-07-17,1,≈∫ªÍ¿Ω∑·
2024-07-17,24,≈∫ªÍ¿Ω∑·
2024-07-17,18,≈∫ªÍ¿Ω∑·
2024-07-17,12,≈∫ªÍ¿Ω∑·
2024-07-18,20,≈∫ªÍ¿Ω∑·
2024-07-18,12,≈∫ªÍ¿Ω∑·
2024-07-18,60,≈∫ªÍ¿Ω∑·
2024-07-18,30,≈∫ªÍ¿Ω∑·
2024-07-18,24,≈∫ªÍ¿Ω∑·
2024-07-18,12,≈∫ªÍ¿Ω∑·
2024-07-18,1,≈∫ªÍ¿Ω∑·
2024-07-18,-1,≈∫ªÍ¿Ω∑·
2024-07-18,-24,≈∫ªÍ¿Ω∑·
2024-07-18,30,≈∫ªÍ¿Ω∑·
2024-07-18,12,≈∫ªÍ¿Ω∑·
2024-07-18,24,≈∫ªÍ¿Ω∑·
2024-07-18,24,≈∫ªÍ¿Ω∑·
2024-07-18,-24,≈∫ªÍ¿Ω∑·
2024-07-18,1,≈∫ªÍ¿Ω∑·
2024-07-18,12,≈∫ªÍ¿Ω∑·
2024-07-18,1,≈∫ªÍ¿Ω∑·
2024-07-18,1,≈∫ªÍ¿Ω∑·
2024-07-18,24,≈∫ªÍ¿Ω∑·
2024-07-18,1,≈∫ªÍ¿Ω∑·
2024-07-18,48,≈∫ªÍ¿Ω∑·
2024-07-18,24,≈∫ªÍ¿Ω∑·
2024-07-18,24,≈∫ªÍ¿Ω∑·
2024-07-18,48,≈∫ªÍ¿Ω∑·
2024-07-18,20,≈∫ªÍ¿Ω∑·
2024-07-19,20,≈∫ªÍ¿Ω∑·
2024-07-19,20,≈∫ªÍ¿Ω∑·
2024-07-19,6,≈∫ªÍ¿Ω∑·
2024-07-19,12,≈∫ªÍ¿Ω∑·
2024-07-19,12,≈∫ªÍ¿Ω∑·
2024-07-19,12,≈∫ªÍ¿Ω∑·
2024-07-19,24,≈∫ªÍ¿Ω∑·
2024-07-19,24,≈∫ªÍ¿Ω∑·
2024-07-19,-24,≈∫ªÍ¿Ω∑·
2024-07-19,24,≈∫ªÍ¿Ω∑·
2024-07-19,30,≈∫ªÍ¿Ω∑·
2024-07-19,-1,≈∫ªÍ¿Ω∑·
2024-07-19,1,≈∫ªÍ¿Ω∑·
2024-07-19,12,≈∫ªÍ¿Ω∑·
2024-07-19,-12,≈∫ªÍ¿Ω∑·
2024-07-19,48,≈∫ªÍ¿Ω∑·
2024-07-19,1,≈∫ªÍ¿Ω∑·
2024-07-19,12,≈∫ªÍ¿Ω∑·
2024-07-19,6,≈∫ªÍ¿Ω∑·
2024-07-19,1,≈∫ªÍ¿Ω∑·
2024-07-19,24,≈∫ªÍ¿Ω∑·
2024-07-19,30,≈∫ªÍ¿Ω∑·
2024-07-20,30,≈∫ªÍ¿Ω∑·
2024-07-20,24,≈∫ªÍ¿Ω∑·
2024-07-20,24,≈∫ªÍ¿Ω∑·
2024-07-20,-24,≈∫ªÍ¿Ω∑·
2024-07-20,24,≈∫ªÍ¿Ω∑·
2024-07-20,24,≈∫ªÍ¿Ω∑·
2024-07-20,60,≈∫ªÍ¿Ω∑·
2024-07-20,12,≈∫ªÍ¿Ω∑·
2024-07-20,12,≈∫ªÍ¿Ω∑·
2024-07-20,24,≈∫ªÍ¿Ω∑·
2024-07-20,24,≈∫ªÍ¿Ω∑·
2024-07-20,1,≈∫ªÍ¿Ω∑·
2024-07-20,12,≈∫ªÍ¿Ω∑·
2024-07-20,18,≈∫ªÍ¿Ω∑·
2024-07-20,12,≈∫ªÍ¿Ω∑·
2024-07-22,30,≈∫ªÍ¿Ω∑·
2024-07-22,30,≈∫ªÍ¿Ω∑·
2024-07-22,30,≈∫ªÍ¿Ω∑·
2024-07-22,-24,≈∫ªÍ¿Ω∑·
2024-07-22,24,≈∫ªÍ¿Ω∑·
2024-07-22,24,≈∫ªÍ¿Ω∑·
2024-07-22,-24,≈∫ªÍ¿Ω∑·
2024-07-22,24,≈∫ªÍ¿Ω∑·
2024-07-22,24,≈∫ªÍ¿Ω∑·
2024-07-22,24,≈∫ªÍ¿Ω∑·
2024-07-22,24,≈∫ªÍ¿Ω∑·
2024-07-22,12,≈∫ªÍ¿Ω∑·
2024-07-22,30,≈∫ªÍ¿Ω∑·
2024-07-22,30,≈∫ªÍ¿Ω∑·
2024-07-22,60,≈∫ªÍ¿Ω∑·
2024-07-22,48,≈∫ªÍ¿Ω∑·
2024-07-22,48,≈∫ªÍ¿Ω∑·
2024-07-22,-48,≈∫ªÍ¿Ω∑·
2024-07-22,30,≈∫ªÍ¿Ω∑·
2024-07-22,30,≈∫ªÍ¿Ω∑·
2024-07-22,1,≈∫ªÍ¿Ω∑·
2024-07-22,1,≈∫ªÍ¿Ω∑·
2024-07-22,12,≈∫ªÍ¿Ω∑·
2024-07-22,12,≈∫ªÍ¿Ω∑·
2024-07-22,24,≈∫ªÍ¿Ω∑·
2024-07-22,1,≈∫ªÍ¿Ω∑·
2024-07-22,30,≈∫ªÍ¿Ω∑·
2024-07-22,20,≈∫ªÍ¿Ω∑·
2024-07-22,24,≈∫ªÍ¿Ω∑·
2024-07-22,30,≈∫ªÍ¿Ω∑·
2024-07-22,12,≈∫ªÍ¿Ω∑·
2024-07-22,30,≈∫ªÍ¿Ω∑·
2024-07-22,30,≈∫ªÍ¿Ω∑·
2024-07-22,-48,≈∫ªÍ¿Ω∑·
2024-07-22,-48,≈∫ªÍ¿Ω∑·
2024-07-22,48,≈∫ªÍ¿Ω∑·
2024-07-22,48,≈∫ªÍ¿Ω∑·
2024-07-22,48,≈∫ªÍ¿Ω∑·
2024-07-22,-12,≈∫ªÍ¿Ω∑·
2024-07-22,-12,≈∫ªÍ¿Ω∑·
2024-07-22,12,≈∫ªÍ¿Ω∑·
2024-07-22,12,≈∫ªÍ¿Ω∑·
2024-07-22,12,≈∫ªÍ¿Ω∑·
2024-07-22,12,≈∫ªÍ¿Ω∑·
2024-07-22,12,≈∫ªÍ¿Ω∑·
2024-07-22,12,≈∫ªÍ¿Ω∑·
2024-07-22,-12,≈∫ªÍ¿Ω∑·
2024-07-22,-12,≈∫ªÍ¿Ω∑·
2024-07-22,18,≈∫ªÍ¿Ω∑·
2024-07-22,12,≈∫ªÍ¿Ω∑·
2024-07-22,60,≈∫ªÍ¿Ω∑·
2024-07-23,24,≈∫ªÍ¿Ω∑·
2024-07-23,24,≈∫ªÍ¿Ω∑·
2024-07-23,20,≈∫ªÍ¿Ω∑·
2024-07-23,12,≈∫ªÍ¿Ω∑·
2024-07-23,12,≈∫ªÍ¿Ω∑·
2024-07-23,24,≈∫ªÍ¿Ω∑·
2024-07-23,24,≈∫ªÍ¿Ω∑·
2024-07-23,24,≈∫ªÍ¿Ω∑·
2024-07-23,-24,≈∫ªÍ¿Ω∑·
2024-07-23,12,≈∫ªÍ¿Ω∑·
2024-07-23,12,≈∫ªÍ¿Ω∑·
2024-07-23,-12,≈∫ªÍ¿Ω∑·
2024-07-23,12,≈∫ªÍ¿Ω∑·
2024-07-23,24,≈∫ªÍ¿Ω∑·
2024-07-23,20,≈∫ªÍ¿Ω∑·
2024-07-23,1,≈∫ªÍ¿Ω∑·
2024-07-23,1,≈∫ªÍ¿Ω∑·
2024-07-23,12,≈∫ªÍ¿Ω∑·
2024-07-23,-90,≈∫ªÍ¿Ω∑·
2024-07-23,90,≈∫ªÍ¿Ω∑·
2024-07-23,90,≈∫ªÍ¿Ω∑·
2024-07-23,12,≈∫ªÍ¿Ω∑·
2024-07-23,12,≈∫ªÍ¿Ω∑·
2024-07-23,1,≈∫ªÍ¿Ω∑·
2024-07-23,48,≈∫ªÍ¿Ω∑·
2024-07-23,24,≈∫ªÍ¿Ω∑·
2024-07-23,12,≈∫ªÍ¿Ω∑·
2024-07-23,24,≈∫ªÍ¿Ω∑·
2024-07-24,24,≈∫ªÍ¿Ω∑·
2024-07-24,24,≈∫ªÍ¿Ω∑·
2024-07-24,12,≈∫ªÍ¿Ω∑·
2024-07-24,30,≈∫ªÍ¿Ω∑·
2024-07-24,30,≈∫ªÍ¿Ω∑·
2024-07-24,60,≈∫ªÍ¿Ω∑·
2024-07-24,12,≈∫ªÍ¿Ω∑·
2024-07-24,24,≈∫ªÍ¿Ω∑·
2024-07-24,24,≈∫ªÍ¿Ω∑·
2024-07-24,36,≈∫ªÍ¿Ω∑·
2024-07-24,2,≈∫ªÍ¿Ω∑·
2024-07-24,24,≈∫ªÍ¿Ω∑·
2024-07-24,-24,≈∫ªÍ¿Ω∑·
2024-07-24,-12,≈∫ªÍ¿Ω∑·
2024-07-24,12,≈∫ªÍ¿Ω∑·
2024-07-24,24,≈∫ªÍ¿Ω∑·
2024-07-24,24,≈∫ªÍ¿Ω∑·
2024-07-24,12,≈∫ªÍ¿Ω∑·
2024-07-24,31,≈∫ªÍ¿Ω∑·
2024-07-24,24,≈∫ªÍ¿Ω∑·
2024-07-24,60,≈∫ªÍ¿Ω∑·
2024-07-24,24,≈∫ªÍ¿Ω∑·
2024-07-25,1,≈∫ªÍ¿Ω∑·
2024-07-25,24,≈∫ªÍ¿Ω∑·
2024-07-25,-24,≈∫ªÍ¿Ω∑·
2024-07-25,-12,≈∫ªÍ¿Ω∑·
2024-07-25,12,≈∫ªÍ¿Ω∑·
2024-07-25,30,≈∫ªÍ¿Ω∑·
2024-07-25,20,≈∫ªÍ¿Ω∑·
2024-07-25,60,≈∫ªÍ¿Ω∑·
2024-07-25,-60,≈∫ªÍ¿Ω∑·
2024-07-25,20,≈∫ªÍ¿Ω∑·
2024-07-25,20,≈∫ªÍ¿Ω∑·
2024-07-25,20,≈∫ªÍ¿Ω∑·
2024-07-25,-20,≈∫ªÍ¿Ω∑·
2024-07-25,-20,≈∫ªÍ¿Ω∑·
2024-07-25,1,≈∫ªÍ¿Ω∑·
2024-07-25,12,≈∫ªÍ¿Ω∑·
2024-07-25,24,≈∫ªÍ¿Ω∑·
2024-07-25,12,≈∫ªÍ¿Ω∑·
2024-07-25,30,≈∫ªÍ¿Ω∑·
2024-07-25,1,≈∫ªÍ¿Ω∑·
2024-07-25,1,≈∫ªÍ¿Ω∑·
2024-07-26,12,≈∫ªÍ¿Ω∑·
2024-07-26,24,≈∫ªÍ¿Ω∑·
2024-07-26,-24,≈∫ªÍ¿Ω∑·
2024-07-26,24,≈∫ªÍ¿Ω∑·
2024-07-26,24,≈∫ªÍ¿Ω∑·
2024-07-26,24,≈∫ªÍ¿Ω∑·
2024-07-26,20,≈∫ªÍ¿Ω∑·
2024-07-26,-24,≈∫ªÍ¿Ω∑·
2024-07-26,12,≈∫ªÍ¿Ω∑·
2024-07-26,30,≈∫ªÍ¿Ω∑·
2024-07-26,12,≈∫ªÍ¿Ω∑·
2024-07-26,36,≈∫ªÍ¿Ω∑·
2024-07-26,12,≈∫ªÍ¿Ω∑·
2024-07-26,6,≈∫ªÍ¿Ω∑·
2024-07-26,1,≈∫ªÍ¿Ω∑·
2024-07-26,1,≈∫ªÍ¿Ω∑·
2024-07-26,20,≈∫ªÍ¿Ω∑·
2024-07-26,12,≈∫ªÍ¿Ω∑·
2024-07-26,1,≈∫ªÍ¿Ω∑·
2024-07-26,23,≈∫ªÍ¿Ω∑·
2024-07-26,30,≈∫ªÍ¿Ω∑·
2024-07-26,1,≈∫ªÍ¿Ω∑·
2024-07-26,12,≈∫ªÍ¿Ω∑·
2024-07-27,30,≈∫ªÍ¿Ω∑·
2024-07-27,8,≈∫ªÍ¿Ω∑·
2024-07-27,30,≈∫ªÍ¿Ω∑·
2024-07-27,30,≈∫ªÍ¿Ω∑·
2024-07-27,30,≈∫ªÍ¿Ω∑·
2024-07-27,16,≈∫ªÍ¿Ω∑·
2024-07-27,1,≈∫ªÍ¿Ω∑·
2024-07-27,8,≈∫ªÍ¿Ω∑·
2024-07-27,2,≈∫ªÍ¿Ω∑·
2024-07-27,30,≈∫ªÍ¿Ω∑·
2024-07-27,30,≈∫ªÍ¿Ω∑·
2024-07-27,30,≈∫ªÍ¿Ω∑·
2024-07-27,30,≈∫ªÍ¿Ω∑·
2024-07-27,40,≈∫ªÍ¿Ω∑·
2024-07-27,24,≈∫ªÍ¿Ω∑·
2024-07-27,60,≈∫ªÍ¿Ω∑·
2024-07-27,30,≈∫ªÍ¿Ω∑·
2024-07-27,2,≈∫ªÍ¿Ω∑·
2024-07-27,30,≈∫ªÍ¿Ω∑·
2024-07-27,16,≈∫ªÍ¿Ω∑·
2024-07-27,90,≈∫ªÍ¿Ω∑·
2024-07-27,2,≈∫ªÍ¿Ω∑·
2024-07-27,48,≈∫ªÍ¿Ω∑·
2024-07-27,5,≈∫ªÍ¿Ω∑·
2024-07-27,24,≈∫ªÍ¿Ω∑·
2024-07-27,24,≈∫ªÍ¿Ω∑·
2024-07-27,-24,≈∫ªÍ¿Ω∑·
2024-07-27,30,≈∫ªÍ¿Ω∑·
2024-07-27,20,≈∫ªÍ¿Ω∑·
2024-07-29,60,≈∫ªÍ¿Ω∑·
2024-07-29,24,≈∫ªÍ¿Ω∑·
2024-07-29,1,≈∫ªÍ¿Ω∑·
2024-07-29,30,≈∫ªÍ¿Ω∑·
2024-07-29,1,≈∫ªÍ¿Ω∑·
2024-07-29,60,≈∫ªÍ¿Ω∑·
2024-07-29,32,≈∫ªÍ¿Ω∑·
2024-07-29,24,≈∫ªÍ¿Ω∑·
2024-07-29,12,≈∫ªÍ¿Ω∑·
2024-07-29,80,≈∫ªÍ¿Ω∑·
2024-07-29,24,≈∫ªÍ¿Ω∑·
2024-07-29,30,≈∫ªÍ¿Ω∑·
2024-07-29,12,≈∫ªÍ¿Ω∑·
2024-07-29,1,≈∫ªÍ¿Ω∑·
2024-07-29,168,≈∫ªÍ¿Ω∑·
2024-07-29,30,≈∫ªÍ¿Ω∑·
2024-07-29,30,≈∫ªÍ¿Ω∑·
2024-07-29,30,≈∫ªÍ¿Ω∑·
2024-07-29,1,≈∫ªÍ¿Ω∑·
2024-07-29,1,≈∫ªÍ¿Ω∑·
2024-07-29,24,≈∫ªÍ¿Ω∑·
2024-07-29,24,≈∫ªÍ¿Ω∑·
2024-07-29,30,≈∫ªÍ¿Ω∑·
2024-07-29,8,≈∫ªÍ¿Ω∑·
2024-07-29,3,≈∫ªÍ¿Ω∑·
2024-07-29,1,≈∫ªÍ¿Ω∑·
2024-07-29,1,≈∫ªÍ¿Ω∑·
2024-07-29,12,≈∫ªÍ¿Ω∑·
2024-07-29,30,≈∫ªÍ¿Ω∑·
2024-07-29,30,≈∫ªÍ¿Ω∑·
2024-07-29,1,≈∫ªÍ¿Ω∑·
2024-07-29,1,≈∫ªÍ¿Ω∑·
2024-07-29,60,≈∫ªÍ¿Ω∑·
2024-07-29,32,≈∫ªÍ¿Ω∑·
2024-07-29,24,≈∫ªÍ¿Ω∑·
2024-07-29,12,≈∫ªÍ¿Ω∑·
2024-07-29,12,≈∫ªÍ¿Ω∑·
2024-07-30,60,≈∫ªÍ¿Ω∑·
2024-07-30,1,≈∫ªÍ¿Ω∑·
2024-07-30,40,≈∫ªÍ¿Ω∑·
2024-07-30,12,≈∫ªÍ¿Ω∑·
2024-07-30,8,≈∫ªÍ¿Ω∑·
2024-07-30,16,≈∫ªÍ¿Ω∑·
2024-07-30,24,≈∫ªÍ¿Ω∑·
2024-07-30,24,≈∫ªÍ¿Ω∑·
2024-07-30,64,≈∫ªÍ¿Ω∑·
2024-07-30,30,≈∫ªÍ¿Ω∑·
2024-07-30,30,≈∫ªÍ¿Ω∑·
2024-07-30,12,≈∫ªÍ¿Ω∑·
2024-07-30,40,≈∫ªÍ¿Ω∑·
2024-07-30,60,≈∫ªÍ¿Ω∑·
2024-07-30,2,≈∫ªÍ¿Ω∑·
2024-07-30,60,≈∫ªÍ¿Ω∑·
2024-07-30,1,≈∫ªÍ¿Ω∑·
2024-07-30,60,≈∫ªÍ¿Ω∑·
2024-07-30,-60,≈∫ªÍ¿Ω∑·
2024-07-30,90,≈∫ªÍ¿Ω∑·
2024-07-30,90,≈∫ªÍ¿Ω∑·
2024-07-30,-90,≈∫ªÍ¿Ω∑·
2024-07-30,-120,≈∫ªÍ¿Ω∑·
2024-07-30,120,≈∫ªÍ¿Ω∑·
2024-07-30,24,≈∫ªÍ¿Ω∑·
2024-07-30,16,≈∫ªÍ¿Ω∑·
2024-07-30,104,≈∫ªÍ¿Ω∑·
2024-07-30,1,≈∫ªÍ¿Ω∑·
2024-07-30,1,≈∫ªÍ¿Ω∑·
2024-07-30,-1,≈∫ªÍ¿Ω∑·
2024-07-30,24,≈∫ªÍ¿Ω∑·
2024-07-30,-24,≈∫ªÍ¿Ω∑·
2024-07-30,24,≈∫ªÍ¿Ω∑·
2024-07-30,24,≈∫ªÍ¿Ω∑·
2024-07-30,24,≈∫ªÍ¿Ω∑·
2024-07-30,-24,≈∫ªÍ¿Ω∑·
2024-07-30,24,≈∫ªÍ¿Ω∑·
2024-07-30,24,≈∫ªÍ¿Ω∑·
2024-07-30,-24,≈∫ªÍ¿Ω∑·
2024-07-30,1,≈∫ªÍ¿Ω∑·
2024-07-30,24,≈∫ªÍ¿Ω∑·
2024-07-30,1,≈∫ªÍ¿Ω∑·
2024-07-30,24,≈∫ªÍ¿Ω∑·
2024-07-30,56,≈∫ªÍ¿Ω∑·
2024-07-30,30,≈∫ªÍ¿Ω∑·
2024-07-30,30,≈∫ªÍ¿Ω∑·
2024-07-30,30,≈∫ªÍ¿Ω∑·
2024-07-30,30,≈∫ªÍ¿Ω∑·
2024-07-30,12,≈∫ªÍ¿Ω∑·
2024-07-30,12,≈∫ªÍ¿Ω∑·
2024-07-30,12,≈∫ªÍ¿Ω∑·
2024-07-30,1,≈∫ªÍ¿Ω∑·
2024-07-30,1,≈∫ªÍ¿Ω∑·
2024-07-30,1,≈∫ªÍ¿Ω∑·
2024-07-30,1,≈∫ªÍ¿Ω∑·
2024-07-30,-1,≈∫ªÍ¿Ω∑·
2024-07-30,-1,≈∫ªÍ¿Ω∑·
2024-07-30,6,≈∫ªÍ¿Ω∑·
2024-07-30,24,≈∫ªÍ¿Ω∑·
2024-07-30,24,≈∫ªÍ¿Ω∑·
2024-07-31,12,≈∫ªÍ¿Ω∑·
2024-07-31,24,≈∫ªÍ¿Ω∑·
2024-07-31,30,≈∫ªÍ¿Ω∑·
2024-07-31,24,≈∫ªÍ¿Ω∑·
2024-07-31,24,≈∫ªÍ¿Ω∑·
2024-07-31,24,≈∫ªÍ¿Ω∑·
2024-07-31,40,≈∫ªÍ¿Ω∑·
2024-07-31,12,≈∫ªÍ¿Ω∑·
2024-07-31,48,≈∫ªÍ¿Ω∑·
2024-07-31,24,≈∫ªÍ¿Ω∑·
2024-07-31,-20,≈∫ªÍ¿Ω∑·
2024-07-31,20,≈∫ªÍ¿Ω∑·
2024-07-31,30,≈∫ªÍ¿Ω∑·
2024-07-31,30,≈∫ªÍ¿Ω∑·
2024-07-31,24,≈∫ªÍ¿Ω∑·
2024-07-31,12,≈∫ªÍ¿Ω∑·
2024-07-31,1,≈∫ªÍ¿Ω∑·
2024-07-31,12,≈∫ªÍ¿Ω∑·
2024-07-31,1,≈∫ªÍ¿Ω∑·
2024-07-31,30,≈∫ªÍ¿Ω∑·
2024-07-31,12,≈∫ªÍ¿Ω∑·
2024-07-31,-12,≈∫ªÍ¿Ω∑·
2024-07-31,30,≈∫ªÍ¿Ω∑·
2024-07-31,24,≈∫ªÍ¿Ω∑·
2024-07-31,60,≈∫ªÍ¿Ω∑·
2024-07-31,6,≈∫ªÍ¿Ω∑·
2024-07-31,6,≈∫ªÍ¿Ω∑·
2024-08-01,1,≈∫ªÍ¿Ω∑·
2024-08-01,1,≈∫ªÍ¿Ω∑·
2024-08-01,30,≈∫ªÍ¿Ω∑·
2024-08-01,2,≈∫ªÍ¿Ω∑·
2024-08-01,-40,≈∫ªÍ¿Ω∑·
2024-08-01,40,≈∫ªÍ¿Ω∑·
2024-08-01,450,≈∫ªÍ¿Ω∑·
2024-08-01,3,≈∫ªÍ¿Ω∑·
2024-08-01,12,≈∫ªÍ¿Ω∑·
2024-08-01,30,≈∫ªÍ¿Ω∑·
2024-08-01,1,≈∫ªÍ¿Ω∑·
2024-08-01,12,≈∫ªÍ¿Ω∑·
2024-08-01,20,≈∫ªÍ¿Ω∑·
2024-08-01,30,≈∫ªÍ¿Ω∑·
2024-08-01,12,≈∫ªÍ¿Ω∑·
2024-08-01,24,≈∫ªÍ¿Ω∑·
2024-08-01,24,≈∫ªÍ¿Ω∑·
2024-08-01,-3,≈∫ªÍ¿Ω∑·
2024-08-01,-3,≈∫ªÍ¿Ω∑·
2024-08-01,3,≈∫ªÍ¿Ω∑·
2024-08-01,3,≈∫ªÍ¿Ω∑·
2024-08-01,3,≈∫ªÍ¿Ω∑·
2024-08-01,1,≈∫ªÍ¿Ω∑·
2024-08-01,2,≈∫ªÍ¿Ω∑·
2024-08-01,1,≈∫ªÍ¿Ω∑·
2024-08-01,2,≈∫ªÍ¿Ω∑·
2024-08-01,2,≈∫ªÍ¿Ω∑·
2024-08-01,30,≈∫ªÍ¿Ω∑·
2024-08-01,2,≈∫ªÍ¿Ω∑·
2024-08-01,1,≈∫ªÍ¿Ω∑·
2024-08-01,30,≈∫ªÍ¿Ω∑·
2024-08-01,8,≈∫ªÍ¿Ω∑·
2024-08-01,60,≈∫ªÍ¿Ω∑·
2024-08-01,1,≈∫ªÍ¿Ω∑·
2024-08-01,30,≈∫ªÍ¿Ω∑·
2024-08-01,12,≈∫ªÍ¿Ω∑·
2024-08-01,20,≈∫ªÍ¿Ω∑·
2024-08-01,12,≈∫ªÍ¿Ω∑·
2024-08-01,12,≈∫ªÍ¿Ω∑·
2024-08-01,24,≈∫ªÍ¿Ω∑·
2024-08-01,30,≈∫ªÍ¿Ω∑·
2024-08-01,12,≈∫ªÍ¿Ω∑·
2024-08-02,1,≈∫ªÍ¿Ω∑·
2024-08-02,2,≈∫ªÍ¿Ω∑·
2024-08-02,1,≈∫ªÍ¿Ω∑·
2024-08-02,80,≈∫ªÍ¿Ω∑·
2024-08-02,1,≈∫ªÍ¿Ω∑·
2024-08-02,24,≈∫ªÍ¿Ω∑·
2024-08-02,-8,≈∫ªÍ¿Ω∑·
2024-08-02,8,≈∫ªÍ¿Ω∑·
2024-08-02,8,≈∫ªÍ¿Ω∑·
2024-08-02,30,≈∫ªÍ¿Ω∑·
2024-08-02,20,≈∫ªÍ¿Ω∑·
2024-08-02,12,≈∫ªÍ¿Ω∑·
2024-08-02,24,≈∫ªÍ¿Ω∑·
2024-08-02,30,≈∫ªÍ¿Ω∑·
2024-08-02,30,≈∫ªÍ¿Ω∑·
2024-08-02,12,≈∫ªÍ¿Ω∑·
2024-08-02,1,≈∫ªÍ¿Ω∑·
2024-08-02,1,≈∫ªÍ¿Ω∑·
2024-08-02,6,≈∫ªÍ¿Ω∑·
2024-08-02,1,≈∫ªÍ¿Ω∑·
2024-08-02,2,≈∫ªÍ¿Ω∑·
2024-08-02,90,≈∫ªÍ¿Ω∑·
2024-08-02,60,≈∫ªÍ¿Ω∑·
2024-08-02,24,≈∫ªÍ¿Ω∑·
